Date,Item,Sales (Qty),Weather,Event,Sales (Qty)_lag_1,Sales (Qty)_lag_2,Sales (Qty)_lag_3,Sales (Qty)_lag_4,Sales (Qty)_lag_5,Sales (Qty)_lag_6,Sales (Qty)_lag_7,Day of Week,Month
2023-05-29,Pasta,58,Rainy,None,60.0,50.0,50.0,60.0,46.0,64.0,41.0,0,5
2023-05-29,Pasta,61,Sunny,Holiday,58.0,60.0,50.0,50.0,60.0,46.0,64.0,0,5
2023-05-29,Pasta,59,Cloudy,Festival,61.0,58.0,60.0,50.0,50.0,60.0,46.0,0,5
2023-05-29,Burger,58,Rainy,None,59.0,61.0,58.0,60.0,50.0,50.0,60.0,0,5
2023-05-29,Pasta,54,Cloudy,Festival,58.0,59.0,61.0,58.0,60.0,50.0,50.0,0,5
2023-05-29,Burger,53,Rainy,Festival,54.0,58.0,59.0,61.0,58.0,60.0,50.0,0,5
2023-05-29,Pasta,56,Sunny,None,53.0,54.0,58.0,59.0,61.0,58.0,60.0,0,5
2023-05-29,Pasta,54,Cloudy,Festival,56.0,53.0,54.0,58.0,59.0,61.0,58.0,0,5
2023-05-30,Burger,62,Rainy,Holiday,54.0,56.0,53.0,54.0,58.0,59.0,61.0,1,5
2023-05-30,Burger,38,Cloudy,None,62.0,54.0,56.0,53.0,54.0,58.0,59.0,1,5
2023-05-30,Pasta,60,Rainy,None,38.0,62.0,54.0,56.0,53.0,54.0,58.0,1,5
2023-05-30,Pizza,42,Sunny,Holiday,60.0,38.0,62.0,54.0,56.0,53.0,54.0,1,5
2023-05-30,Burger,46,Cloudy,Festival,42.0,60.0,38.0,62.0,54.0,56.0,53.0,1,5
2023-05-30,Pasta,43,Rainy,Holiday,46.0,42.0,60.0,38.0,62.0,54.0,56.0,1,5
2023-05-30,Pasta,60,Sunny,Festival,43.0,46.0,42.0,60.0,38.0,62.0,54.0,1,5
2023-05-30,Burger,55,Rainy,None,60.0,43.0,46.0,42.0,60.0,38.0,62.0,1,5
2023-05-30,Pizza,50,Sunny,Festival,55.0,60.0,43.0,46.0,42.0,60.0,38.0,1,5
2023-05-30,Pizza,58,Sunny,Festival,50.0,55.0,60.0,43.0,46.0,42.0,60.0,1,5
2023-05-30,Pizza,53,Cloudy,Festival,58.0,50.0,55.0,60.0,43.0,46.0,42.0,1,5
2023-05-30,Pasta,48,Rainy,Festival,53.0,58.0,50.0,55.0,60.0,43.0,46.0,1,5
2023-05-30,Pizza,38,Cloudy,None,48.0,53.0,58.0,50.0,55.0,60.0,43.0,1,5
2023-05-30,Burger,58,Rainy,None,38.0,48.0,53.0,58.0,50.0,55.0,60.0,1,5
2023-05-30,Pasta,47,Sunny,Festival,58.0,38.0,48.0,53.0,58.0,50.0,55.0,1,5
2023-05-30,Pizza,43,Sunny,None,47.0,58.0,38.0,48.0,53.0,58.0,50.0,1,5
2023-05-30,Pizza,44,Rainy,Holiday,43.0,47.0,58.0,38.0,48.0,53.0,58.0,1,5
2023-05-30,Pizza,55,Cloudy,Holiday,44.0,43.0,47.0,58.0,38.0,48.0,53.0,1,5
2023-05-30,Burger,36,Cloudy,None,55.0,44.0,43.0,47.0,58.0,38.0,48.0,1,5
2023-05-30,Pasta,59,Cloudy,Holiday,36.0,55.0,44.0,43.0,47.0,58.0,38.0,1,5
2023-05-30,Pizza,53,Cloudy,Festival,59.0,36.0,55.0,44.0,43.0,47.0,58.0,1,5
2023-05-30,Burger,49,Sunny,None,53.0,59.0,36.0,55.0,44.0,43.0,47.0,1,5
2023-05-30,Pasta,53,Rainy,None,49.0,53.0,59.0,36.0,55.0,44.0,43.0,1,5
2023-05-30,Pizza,46,Cloudy,Holiday,53.0,49.0,53.0,59.0,36.0,55.0,44.0,1,5
2023-05-30,Pasta,53,Sunny,Festival,46.0,53.0,49.0,53.0,59.0,36.0,55.0,1,5
2023-05-30,Burger,46,Rainy,Holiday,53.0,46.0,53.0,49.0,53.0,59.0,36.0,1,5
2023-05-30,Burger,42,Sunny,None,46.0,53.0,46.0,53.0,49.0,53.0,59.0,1,5
2023-05-30,Pasta,52,Cloudy,Festival,42.0,46.0,53.0,46.0,53.0,49.0,53.0,1,5
2023-05-30,Burger,45,Sunny,None,52.0,42.0,46.0,53.0,46.0,53.0,49.0,1,5
2023-05-30,Burger,59,Cloudy,Holiday,45.0,52.0,42.0,46.0,53.0,46.0,53.0,1,5
2023-05-30,Pizza,55,Cloudy,Holiday,59.0,45.0,52.0,42.0,46.0,53.0,46.0,1,5
2023-05-30,Pizza,49,Cloudy,Holiday,55.0,59.0,45.0,52.0,42.0,46.0,53.0,1,5
2023-05-30,Pasta,54,Sunny,Festival,49.0,55.0,59.0,45.0,52.0,42.0,46.0,1,5
2023-05-30,Pizza,43,Cloudy,Holiday,54.0,49.0,55.0,59.0,45.0,52.0,42.0,1,5
2023-05-30,Pizza,43,Rainy,None,43.0,54.0,49.0,55.0,59.0,45.0,52.0,1,5
2023-05-30,Burger,54,Rainy,None,43.0,43.0,54.0,49.0,55.0,59.0,45.0,1,5
2023-05-30,Pasta,59,Cloudy,Holiday,54.0,43.0,43.0,54.0,49.0,55.0,59.0,1,5
2023-05-30,Pizza,52,Sunny,Holiday,59.0,54.0,43.0,43.0,54.0,49.0,55.0,1,5
2023-05-30,Pasta,42,Cloudy,None,52.0,59.0,54.0,43.0,43.0,54.0,49.0,1,5
2023-05-30,Pizza,60,Rainy,Festival,42.0,52.0,59.0,54.0,43.0,43.0,54.0,1,5
2023-05-31,Pasta,39,Cloudy,Festival,60.0,42.0,52.0,59.0,54.0,43.0,43.0,2,5
2023-05-31,Burger,52,Rainy,None,39.0,60.0,42.0,52.0,59.0,54.0,43.0,2,5
2023-05-31,Pizza,40,Rainy,Festival,52.0,39.0,60.0,42.0,52.0,59.0,54.0,2,5
2023-05-31,Burger,39,Rainy,Holiday,40.0,52.0,39.0,60.0,42.0,52.0,59.0,2,5
2023-05-31,Burger,49,Sunny,Festival,39.0,40.0,52.0,39.0,60.0,42.0,52.0,2,5
2023-05-31,Burger,61,Sunny,None,49.0,39.0,40.0,52.0,39.0,60.0,42.0,2,5
2023-05-31,Burger,56,Sunny,Holiday,61.0,49.0,39.0,40.0,52.0,39.0,60.0,2,5
2023-05-31,Pasta,48,Cloudy,None,56.0,61.0,49.0,39.0,40.0,52.0,39.0,2,5
2023-05-31,Pasta,59,Cloudy,Holiday,48.0,56.0,61.0,49.0,39.0,40.0,52.0,2,5
2023-05-31,Burger,56,Sunny,None,59.0,48.0,56.0,61.0,49.0,39.0,40.0,2,5
2023-05-31,Pizza,55,Cloudy,Festival,56.0,59.0,48.0,56.0,61.0,49.0,39.0,2,5
2023-05-31,Pasta,51,Rainy,Holiday,55.0,56.0,59.0,48.0,56.0,61.0,49.0,2,5
2023-05-31,Pizza,47,Rainy,None,51.0,55.0,56.0,59.0,48.0,56.0,61.0,2,5
2023-05-31,Pasta,51,Cloudy,None,47.0,51.0,55.0,56.0,59.0,48.0,56.0,2,5
2023-05-31,Burger,53,Rainy,Holiday,51.0,47.0,51.0,55.0,56.0,59.0,48.0,2,5
2023-05-31,Burger,47,Rainy,Festival,53.0,51.0,47.0,51.0,55.0,56.0,59.0,2,5
2023-05-31,Burger,49,Cloudy,None,47.0,53.0,51.0,47.0,51.0,55.0,56.0,2,5
2023-05-31,Burger,54,Rainy,Holiday,49.0,47.0,53.0,51.0,47.0,51.0,55.0,2,5
2023-05-31,Pasta,52,Rainy,Festival,54.0,49.0,47.0,53.0,51.0,47.0,51.0,2,5
2023-05-31,Pasta,64,Cloudy,None,52.0,54.0,49.0,47.0,53.0,51.0,47.0,2,5
2023-05-31,Pasta,36,Rainy,Festival,64.0,52.0,54.0,49.0,47.0,53.0,51.0,2,5
2023-05-31,Pizza,54,Cloudy,None,36.0,64.0,52.0,54.0,49.0,47.0,53.0,2,5
2023-05-31,Burger,42,Rainy,Festival,54.0,36.0,64.0,52.0,54.0,49.0,47.0,2,5
2023-05-31,Burger,50,Rainy,None,42.0,54.0,36.0,64.0,52.0,54.0,49.0,2,5
2023-05-31,Pizza,55,Rainy,Festival,50.0,42.0,54.0,36.0,64.0,52.0,54.0,2,5
2023-05-31,Pizza,48,Cloudy,None,55.0,50.0,42.0,54.0,36.0,64.0,52.0,2,5
2023-05-31,Pizza,47,Cloudy,None,48.0,55.0,50.0,42.0,54.0,36.0,64.0,2,5
2023-05-31,Pasta,50,Rainy,Festival,47.0,48.0,55.0,50.0,42.0,54.0,36.0,2,5
2023-05-31,Pasta,55,Sunny,Holiday,50.0,47.0,48.0,55.0,50.0,42.0,54.0,2,5
2023-05-31,Pizza,50,Sunny,Holiday,55.0,50.0,47.0,48.0,55.0,50.0,42.0,2,5
2023-05-31,Pasta,49,Sunny,None,50.0,55.0,50.0,47.0,48.0,55.0,50.0,2,5
2023-05-31,Pizza,54,Cloudy,Festival,49.0,50.0,55.0,50.0,47.0,48.0,55.0,2,5
2023-05-31,Pasta,46,Cloudy,None,54.0,49.0,50.0,55.0,50.0,47.0,48.0,2,5
2023-05-31,Burger,52,Cloudy,None,46.0,54.0,49.0,50.0,55.0,50.0,47.0,2,5
2023-05-31,Burger,49,Sunny,Festival,52.0,46.0,54.0,49.0,50.0,55.0,50.0,2,5
2023-05-31,Burger,42,Sunny,Festival,49.0,52.0,46.0,54.0,49.0,50.0,55.0,2,5
2023-05-31,Burger,37,Sunny,Holiday,42.0,49.0,52.0,46.0,54.0,49.0,50.0,2,5
2023-05-31,Burger,47,Rainy,Festival,37.0,42.0,49.0,52.0,46.0,54.0,49.0,2,5
2023-05-31,Pizza,50,Rainy,Festival,47.0,37.0,42.0,49.0,52.0,46.0,54.0,2,5
2023-05-31,Burger,40,Rainy,Festival,50.0,47.0,37.0,42.0,49.0,52.0,46.0,2,5
2023-05-31,Pasta,46,Cloudy,Festival,40.0,50.0,47.0,37.0,42.0,49.0,52.0,2,5
2023-06-01,Burger,40,Rainy,Holiday,46.0,40.0,50.0,47.0,37.0,42.0,49.0,3,6
2023-06-01,Pasta,49,Rainy,Festival,40.0,46.0,40.0,50.0,47.0,37.0,42.0,3,6
2023-06-01,Pasta,53,Sunny,Festival,49.0,40.0,46.0,40.0,50.0,47.0,37.0,3,6
2023-06-01,Pasta,45,Rainy,None,53.0,49.0,40.0,46.0,40.0,50.0,47.0,3,6
2023-06-01,Pizza,52,Rainy,Holiday,45.0,53.0,49.0,40.0,46.0,40.0,50.0,3,6
2023-06-01,Pasta,55,Sunny,None,52.0,45.0,53.0,49.0,40.0,46.0,40.0,3,6
2023-06-01,Pizza,41,Sunny,Holiday,55.0,52.0,45.0,53.0,49.0,40.0,46.0,3,6
2023-06-01,Pasta,39,Sunny,Festival,41.0,55.0,52.0,45.0,53.0,49.0,40.0,3,6
2023-06-01,Pasta,62,Rainy,Festival,39.0,41.0,55.0,52.0,45.0,53.0,49.0,3,6
2023-06-01,Pizza,38,Sunny,Festival,62.0,39.0,41.0,55.0,52.0,45.0,53.0,3,6
2023-06-01,Pizza,49,Sunny,Festival,38.0,62.0,39.0,41.0,55.0,52.0,45.0,3,6
2023-06-01,Burger,48,Sunny,None,49.0,38.0,62.0,39.0,41.0,55.0,52.0,3,6
2023-06-01,Burger,56,Sunny,Festival,48.0,49.0,38.0,62.0,39.0,41.0,55.0,3,6
2023-06-01,Burger,52,Sunny,Holiday,56.0,48.0,49.0,38.0,62.0,39.0,41.0,3,6
2023-06-01,Pasta,47,Cloudy,Holiday,52.0,56.0,48.0,49.0,38.0,62.0,39.0,3,6
2023-06-01,Pizza,57,Rainy,None,47.0,52.0,56.0,48.0,49.0,38.0,62.0,3,6
2023-06-01,Pasta,37,Cloudy,Festival,57.0,47.0,52.0,56.0,48.0,49.0,38.0,3,6
2023-06-01,Pizza,52,Rainy,Festival,37.0,57.0,47.0,52.0,56.0,48.0,49.0,3,6
2023-06-01,Pasta,45,Sunny,None,52.0,37.0,57.0,47.0,52.0,56.0,48.0,3,6
2023-06-01,Pizza,38,Sunny,Holiday,45.0,52.0,37.0,57.0,47.0,52.0,56.0,3,6
2023-06-01,Burger,51,Sunny,Festival,38.0,45.0,52.0,37.0,57.0,47.0,52.0,3,6
2023-06-01,Pizza,59,Rainy,Festival,51.0,38.0,45.0,52.0,37.0,57.0,47.0,3,6
2023-06-01,Pizza,49,Rainy,None,59.0,51.0,38.0,45.0,52.0,37.0,57.0,3,6
2023-06-01,Pasta,48,Rainy,None,49.0,59.0,51.0,38.0,45.0,52.0,37.0,3,6
2023-06-01,Burger,56,Cloudy,Holiday,48.0,49.0,59.0,51.0,38.0,45.0,52.0,3,6
2023-06-01,Pasta,45,Rainy,Holiday,56.0,48.0,49.0,59.0,51.0,38.0,45.0,3,6
2023-06-01,Burger,42,Sunny,Festival,45.0,56.0,48.0,49.0,59.0,51.0,38.0,3,6
2023-06-01,Pizza,63,Rainy,Holiday,42.0,45.0,56.0,48.0,49.0,59.0,51.0,3,6
2023-06-01,Pizza,44,Rainy,Festival,63.0,42.0,45.0,56.0,48.0,49.0,59.0,3,6
2023-06-01,Pizza,46,Sunny,Holiday,44.0,63.0,42.0,45.0,56.0,48.0,49.0,3,6
2023-06-01,Pizza,61,Cloudy,Holiday,46.0,44.0,63.0,42.0,45.0,56.0,48.0,3,6
2023-06-01,Pasta,52,Sunny,Festival,61.0,46.0,44.0,63.0,42.0,45.0,56.0,3,6
2023-06-01,Burger,46,Rainy,None,52.0,61.0,46.0,44.0,63.0,42.0,45.0,3,6
2023-06-01,Burger,43,Cloudy,None,46.0,52.0,61.0,46.0,44.0,63.0,42.0,3,6
2023-06-01,Burger,52,Cloudy,Holiday,43.0,46.0,52.0,61.0,46.0,44.0,63.0,3,6
2023-06-01,Burger,52,Sunny,Festival,52.0,43.0,46.0,52.0,61.0,46.0,44.0,3,6
2023-06-01,Pasta,42,Sunny,Holiday,52.0,52.0,43.0,46.0,52.0,61.0,46.0,3,6
2023-06-01,Burger,47,Rainy,Holiday,42.0,52.0,52.0,43.0,46.0,52.0,61.0,3,6
2023-06-01,Burger,49,Sunny,None,47.0,42.0,52.0,52.0,43.0,46.0,52.0,3,6
2023-06-01,Pizza,46,Rainy,Festival,49.0,47.0,42.0,52.0,52.0,43.0,46.0,3,6
2023-06-01,Pasta,52,Sunny,Holiday,46.0,49.0,47.0,42.0,52.0,52.0,43.0,3,6
2023-06-01,Pasta,48,Rainy,None,52.0,46.0,49.0,47.0,42.0,52.0,52.0,3,6
2023-06-01,Pasta,45,Cloudy,Festival,48.0,52.0,46.0,49.0,47.0,42.0,52.0,3,6
2023-06-01,Pizza,45,Rainy,None,45.0,48.0,52.0,46.0,49.0,47.0,42.0,3,6
2023-06-01,Burger,64,Rainy,None,45.0,45.0,48.0,52.0,46.0,49.0,47.0,3,6
2023-06-01,Burger,48,Cloudy,None,64.0,45.0,45.0,48.0,52.0,46.0,49.0,3,6
2023-06-01,Pasta,49,Cloudy,Festival,48.0,64.0,45.0,45.0,48.0,52.0,46.0,3,6
2023-06-01,Burger,37,Sunny,Festival,49.0,48.0,64.0,45.0,45.0,48.0,52.0,3,6
2023-06-01,Burger,56,Sunny,None,37.0,49.0,48.0,64.0,45.0,45.0,48.0,3,6
2023-06-01,Burger,57,Cloudy,Holiday,56.0,37.0,49.0,48.0,64.0,45.0,45.0,3,6
2023-06-01,Pasta,37,Rainy,None,57.0,56.0,37.0,49.0,48.0,64.0,45.0,3,6
2023-06-01,Pasta,43,Sunny,Holiday,37.0,57.0,56.0,37.0,49.0,48.0,64.0,3,6
2023-06-02,Pasta,49,Cloudy,Festival,43.0,37.0,57.0,56.0,37.0,49.0,48.0,4,6
2023-06-02,Burger,38,Rainy,None,49.0,43.0,37.0,57.0,56.0,37.0,49.0,4,6
2023-06-02,Pizza,42,Cloudy,Festival,38.0,49.0,43.0,37.0,57.0,56.0,37.0,4,6
2023-06-02,Pizza,61,Sunny,Holiday,42.0,38.0,49.0,43.0,37.0,57.0,56.0,4,6
2023-06-02,Pizza,59,Sunny,Festival,61.0,42.0,38.0,49.0,43.0,37.0,57.0,4,6
2023-06-02,Pasta,54,Cloudy,Holiday,59.0,61.0,42.0,38.0,49.0,43.0,37.0,4,6
2023-06-02,Pizza,55,Cloudy,Festival,54.0,59.0,61.0,42.0,38.0,49.0,43.0,4,6
2023-06-02,Pizza,56,Sunny,Festival,55.0,54.0,59.0,61.0,42.0,38.0,49.0,4,6
2023-06-02,Pasta,49,Rainy,Holiday,56.0,55.0,54.0,59.0,61.0,42.0,38.0,4,6
2023-06-02,Pasta,55,Rainy,Festival,49.0,56.0,55.0,54.0,59.0,61.0,42.0,4,6
2023-06-02,Pasta,51,Rainy,Festival,55.0,49.0,56.0,55.0,54.0,59.0,61.0,4,6
2023-06-02,Burger,58,Cloudy,Festival,51.0,55.0,49.0,56.0,55.0,54.0,59.0,4,6
2023-06-02,Burger,41,Cloudy,Holiday,58.0,51.0,55.0,49.0,56.0,55.0,54.0,4,6
2023-06-02,Pizza,46,Cloudy,Festival,41.0,58.0,51.0,55.0,49.0,56.0,55.0,4,6
2023-06-02,Pasta,51,Rainy,Festival,46.0,41.0,58.0,51.0,55.0,49.0,56.0,4,6
2023-06-02,Burger,51,Sunny,None,51.0,46.0,41.0,58.0,51.0,55.0,49.0,4,6
2023-06-02,Pasta,48,Sunny,None,51.0,51.0,46.0,41.0,58.0,51.0,55.0,4,6
2023-06-02,Pasta,49,Cloudy,Holiday,48.0,51.0,51.0,46.0,41.0,58.0,51.0,4,6
2023-06-02,Pizza,56,Rainy,Holiday,49.0,48.0,51.0,51.0,46.0,41.0,58.0,4,6
2023-06-02,Burger,58,Cloudy,Festival,56.0,49.0,48.0,51.0,51.0,46.0,41.0,4,6
2023-06-02,Pasta,41,Sunny,Festival,58.0,56.0,49.0,48.0,51.0,51.0,46.0,4,6
2023-06-02,Pizza,57,Rainy,Holiday,41.0,58.0,56.0,49.0,48.0,51.0,51.0,4,6
2023-06-02,Pizza,46,Cloudy,None,57.0,41.0,58.0,56.0,49.0,48.0,51.0,4,6
2023-06-02,Burger,58,Rainy,Holiday,46.0,57.0,41.0,58.0,56.0,49.0,48.0,4,6
2023-06-02,Pasta,56,Sunny,None,58.0,46.0,57.0,41.0,58.0,56.0,49.0,4,6
2023-06-02,Pasta,37,Cloudy,None,56.0,58.0,46.0,57.0,41.0,58.0,56.0,4,6
2023-06-02,Burger,59,Cloudy,None,37.0,56.0,58.0,46.0,57.0,41.0,58.0,4,6
2023-06-02,Burger,42,Rainy,Festival,59.0,37.0,56.0,58.0,46.0,57.0,41.0,4,6
2023-06-02,Pasta,49,Rainy,Holiday,42.0,59.0,37.0,56.0,58.0,46.0,57.0,4,6
2023-06-02,Pizza,32,Sunny,Holiday,49.0,42.0,59.0,37.0,56.0,58.0,46.0,4,6
2023-06-02,Pasta,60,Cloudy,Holiday,32.0,49.0,42.0,59.0,37.0,56.0,58.0,4,6
2023-06-02,Burger,64,Rainy,None,60.0,32.0,49.0,42.0,59.0,37.0,56.0,4,6
2023-06-02,Burger,60,Sunny,Festival,64.0,60.0,32.0,49.0,42.0,59.0,37.0,4,6
2023-06-03,Pizza,50,Rainy,Festival,60.0,64.0,60.0,32.0,49.0,42.0,59.0,5,6
2023-06-03,Pizza,37,Rainy,Festival,50.0,60.0,64.0,60.0,32.0,49.0,42.0,5,6
2023-06-03,Pizza,57,Rainy,None,37.0,50.0,60.0,64.0,60.0,32.0,49.0,5,6
2023-06-03,Pizza,47,Sunny,Holiday,57.0,37.0,50.0,60.0,64.0,60.0,32.0,5,6
2023-06-03,Burger,60,Sunny,None,47.0,57.0,37.0,50.0,60.0,64.0,60.0,5,6
2023-06-03,Burger,55,Sunny,Festival,60.0,47.0,57.0,37.0,50.0,60.0,64.0,5,6
2023-06-03,Pizza,47,Sunny,None,55.0,60.0,47.0,57.0,37.0,50.0,60.0,5,6
2023-06-03,Burger,46,Sunny,Festival,47.0,55.0,60.0,47.0,57.0,37.0,50.0,5,6
2023-06-03,Pasta,39,Cloudy,None,46.0,47.0,55.0,60.0,47.0,57.0,37.0,5,6
2023-06-03,Pizza,49,Sunny,Holiday,39.0,46.0,47.0,55.0,60.0,47.0,57.0,5,6
2023-06-03,Burger,53,Cloudy,Festival,49.0,39.0,46.0,47.0,55.0,60.0,47.0,5,6
2023-06-03,Pasta,51,Rainy,None,53.0,49.0,39.0,46.0,47.0,55.0,60.0,5,6
2023-06-03,Pizza,46,Rainy,None,51.0,53.0,49.0,39.0,46.0,47.0,55.0,5,6
2023-06-03,Burger,57,Sunny,Holiday,46.0,51.0,53.0,49.0,39.0,46.0,47.0,5,6
2023-06-03,Pasta,60,Rainy,None,57.0,46.0,51.0,53.0,49.0,39.0,46.0,5,6
2023-06-03,Pizza,64,Rainy,Festival,60.0,57.0,46.0,51.0,53.0,49.0,39.0,5,6
2023-06-03,Pizza,50,Rainy,None,64.0,60.0,57.0,46.0,51.0,53.0,49.0,5,6
2023-06-03,Burger,56,Cloudy,Holiday,50.0,64.0,60.0,57.0,46.0,51.0,53.0,5,6
2023-06-03,Pasta,65,Sunny,Festival,56.0,50.0,64.0,60.0,57.0,46.0,51.0,5,6
2023-06-03,Pizza,55,Sunny,Festival,65.0,56.0,50.0,64.0,60.0,57.0,46.0,5,6
2023-06-03,Pasta,50,Cloudy,None,55.0,65.0,56.0,50.0,64.0,60.0,57.0,5,6
2023-06-03,Pasta,45,Cloudy,None,50.0,55.0,65.0,56.0,50.0,64.0,60.0,5,6
2023-06-03,Pasta,44,Cloudy,Holiday,45.0,50.0,55.0,65.0,56.0,50.0,64.0,5,6
2023-06-03,Burger,60,Sunny,Festival,44.0,45.0,50.0,55.0,65.0,56.0,50.0,5,6
2023-06-03,Burger,58,Sunny,Festival,60.0,44.0,45.0,50.0,55.0,65.0,56.0,5,6
2023-06-03,Pizza,52,Rainy,Holiday,58.0,60.0,44.0,45.0,50.0,55.0,65.0,5,6
2023-06-03,Pizza,50,Sunny,Holiday,52.0,58.0,60.0,44.0,45.0,50.0,55.0,5,6
2023-06-03,Pizza,44,Cloudy,None,50.0,52.0,58.0,60.0,44.0,45.0,50.0,5,6
2023-06-03,Burger,59,Rainy,Festival,44.0,50.0,52.0,58.0,60.0,44.0,45.0,5,6
2023-06-03,Burger,54,Cloudy,None,59.0,44.0,50.0,52.0,58.0,60.0,44.0,5,6
2023-06-03,Pizza,46,Rainy,Holiday,54.0,59.0,44.0,50.0,52.0,58.0,60.0,5,6
2023-06-03,Burger,46,Rainy,Holiday,46.0,54.0,59.0,44.0,50.0,52.0,58.0,5,6
2023-06-03,Pizza,56,Sunny,Festival,46.0,46.0,54.0,59.0,44.0,50.0,52.0,5,6
2023-06-03,Burger,41,Cloudy,Festival,56.0,46.0,46.0,54.0,59.0,44.0,50.0,5,6
2023-06-03,Burger,52,Rainy,Holiday,41.0,56.0,46.0,46.0,54.0,59.0,44.0,5,6
2023-06-03,Pizza,54,Cloudy,Festival,52.0,41.0,56.0,46.0,46.0,54.0,59.0,5,6
2023-06-03,Pizza,55,Rainy,Festival,54.0,52.0,41.0,56.0,46.0,46.0,54.0,5,6
2023-06-03,Pizza,36,Rainy,None,55.0,54.0,52.0,41.0,56.0,46.0,46.0,5,6
2023-06-03,Burger,42,Rainy,Holiday,36.0,55.0,54.0,52.0,41.0,56.0,46.0,5,6
2023-06-03,Burger,50,Sunny,None,42.0,36.0,55.0,54.0,52.0,41.0,56.0,5,6
2023-06-03,Pasta,53,Sunny,None,50.0,42.0,36.0,55.0,54.0,52.0,41.0,5,6
2023-06-03,Pasta,55,Rainy,Festival,53.0,50.0,42.0,36.0,55.0,54.0,52.0,5,6
2023-06-03,Burger,49,Rainy,Holiday,55.0,53.0,50.0,42.0,36.0,55.0,54.0,5,6
2023-06-03,Burger,48,Rainy,Festival,49.0,55.0,53.0,50.0,42.0,36.0,55.0,5,6
2023-06-03,Burger,63,Cloudy,Holiday,48.0,49.0,55.0,53.0,50.0,42.0,36.0,5,6
2023-06-03,Pizza,49,Sunny,None,63.0,48.0,49.0,55.0,53.0,50.0,42.0,5,6
2023-06-03,Burger,60,Cloudy,None,49.0,63.0,48.0,49.0,55.0,53.0,50.0,5,6
2023-06-03,Pizza,48,Rainy,Festival,60.0,49.0,63.0,48.0,49.0,55.0,53.0,5,6
2023-06-03,Burger,48,Rainy,None,48.0,60.0,49.0,63.0,48.0,49.0,55.0,5,6
2023-06-03,Pizza,50,Rainy,Holiday,48.0,48.0,60.0,49.0,63.0,48.0,49.0,5,6
2023-06-03,Pizza,49,Rainy,Festival,50.0,48.0,48.0,60.0,49.0,63.0,48.0,5,6
2023-06-03,Pasta,53,Rainy,Holiday,49.0,50.0,48.0,48.0,60.0,49.0,63.0,5,6
2023-06-03,Pasta,48,Sunny,Holiday,53.0,49.0,50.0,48.0,48.0,60.0,49.0,5,6
2023-06-03,Burger,50,Cloudy,Holiday,48.0,53.0,49.0,50.0,48.0,48.0,60.0,5,6
2023-06-03,Pizza,60,Cloudy,None,50.0,48.0,53.0,49.0,50.0,48.0,48.0,5,6
2023-06-03,Pizza,53,Cloudy,Festival,60.0,50.0,48.0,53.0,49.0,50.0,48.0,5,6
2023-06-03,Pizza,45,Rainy,Holiday,53.0,60.0,50.0,48.0,53.0,49.0,50.0,5,6
2023-06-03,Burger,56,Rainy,Festival,45.0,53.0,60.0,50.0,48.0,53.0,49.0,5,6
2023-06-03,Pizza,50,Cloudy,Holiday,56.0,45.0,53.0,60.0,50.0,48.0,53.0,5,6
2023-06-04,Pasta,48,Sunny,Festival,50.0,56.0,45.0,53.0,60.0,50.0,48.0,6,6
2023-06-04,Burger,46,Rainy,Festival,48.0,50.0,56.0,45.0,53.0,60.0,50.0,6,6
2023-06-04,Pizza,48,Cloudy,Holiday,46.0,48.0,50.0,56.0,45.0,53.0,60.0,6,6
2023-06-04,Pasta,44,Cloudy,None,48.0,46.0,48.0,50.0,56.0,45.0,53.0,6,6
2023-06-04,Pizza,56,Rainy,Festival,44.0,48.0,46.0,48.0,50.0,56.0,45.0,6,6
2023-06-04,Pizza,47,Cloudy,Festival,56.0,44.0,48.0,46.0,48.0,50.0,56.0,6,6
2023-06-04,Burger,49,Rainy,Holiday,47.0,56.0,44.0,48.0,46.0,48.0,50.0,6,6
2023-06-04,Pizza,47,Rainy,Festival,49.0,47.0,56.0,44.0,48.0,46.0,48.0,6,6
2023-06-04,Pasta,45,Cloudy,Holiday,47.0,49.0,47.0,56.0,44.0,48.0,46.0,6,6
2023-06-04,Pasta,51,Rainy,Festival,45.0,47.0,49.0,47.0,56.0,44.0,48.0,6,6
2023-06-04,Burger,61,Rainy,Holiday,51.0,45.0,47.0,49.0,47.0,56.0,44.0,6,6
2023-06-04,Burger,49,Rainy,Holiday,61.0,51.0,45.0,47.0,49.0,47.0,56.0,6,6
2023-06-04,Pizza,45,Sunny,Festival,49.0,61.0,51.0,45.0,47.0,49.0,47.0,6,6
2023-06-04,Pasta,44,Rainy,Festival,45.0,49.0,61.0,51.0,45.0,47.0,49.0,6,6
2023-06-04,Pizza,58,Sunny,None,44.0,45.0,49.0,61.0,51.0,45.0,47.0,6,6
2023-06-04,Burger,50,Cloudy,None,58.0,44.0,45.0,49.0,61.0,51.0,45.0,6,6
2023-06-04,Pizza,58,Rainy,Holiday,50.0,58.0,44.0,45.0,49.0,61.0,51.0,6,6
2023-06-04,Pasta,60,Sunny,None,58.0,50.0,58.0,44.0,45.0,49.0,61.0,6,6
2023-06-04,Pizza,46,Sunny,Holiday,60.0,58.0,50.0,58.0,44.0,45.0,49.0,6,6
2023-06-04,Pasta,61,Rainy,None,46.0,60.0,58.0,50.0,58.0,44.0,45.0,6,6
